"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Quality","Atmosphere","Price"
220008,"STURDY MEMORIAL HOSPITAL","211 PARK STREET","ATTLEBORO","MA",2703,"BRISTOL",5082225200,617.5,700,49
220010,"LAWRENCE GENERAL HOSPITAL","ONE GENERAL STREET","LAWRENCE","MA",1842,"ESSEX",9786834000,4795,656,49
220011,"CAMBRIDGE HEALTH ALLIANCE","1493 CAMBRIDGE STREET","CAMBRIDGE","MA",2138,"MIDDLESEX",6176652300,760,640,43
220012,"CAPE COD HOSPITAL","88 LEWIS BAY ROAD","HYANNIS","MA",2601,"BARNSTABLE",5087711800,473,687,44
220015,"COOLEY DICKINSON HOSPITAL INC,THE","30 LOCUST STREET","NORTHAMPTON","MA",1060,"HAMPSHIRE",4135822000,3135,689,46
220016,"BAYSTATE FRANKLIN MEDICAL CENTER","164 HIGH STREET","GREENFIELD","MA",1301,"FRANKLIN",4137730211,19090,678,34
220017,"CARNEY HOSPITAL","2100 DORCHESTER AVENUE","BOSTON","MA",2124,"SUFFOLK",6175062000,3517.5,569,45
220019,"HARRINGTON MEMORIAL HOSPITAL","100 SOUTH STREET","SOUTHBRIDGE","MA",1550,"WORCESTER",5087659771,19090,732,40
220020,"SAINT ANNE'S HOSPITAL","795 MIDDLE STREET","FALL RIVER","MA",2721,"BRISTOL",5086745600,4716,666,44
220024,"HOLYOKE MEDICAL CENTER","575 BEECH STREET","HOLYOKE","MA",1040,"HAMPDEN",4135342500,5976.5,705,41
220029,"ANNA JAQUES HOSPITAL","25 HIGHLAND AVENUE","NEWBURYPORT","MA",1950,"ESSEX",9784631000,19090,688,45
220030,"BAYSTATE WING HOSPITAL AND MEDICAL CENTERS","40 WRIGHT STREET","PALMER","MA",1069,"HAMPDEN",4132837651,19090,722,48
220031,"BOSTON MEDICAL CENTER CORPORATION","1 BOSTON MEDICAL CENTER PLACE","BOSTON","MA",2118,"SUFFOLK",6176388000,458.5,596,41
220033,"BEVERLY HOSPITAL CORPORATION","85 HERRICK STREET","BEVERLY","MA",1915,"ESSEX",9789223000,19090,665,45
220035,"NORTH SHORE MEDICAL CENTER","81 HIGHLAND AVENUE","SALEM","MA",1970,"ESSEX",9787411215,3165.5,644,45
220036,"ST ELIZABETH'S MEDICAL CENTER","736 CAMBRIDGE STREET","BRIGHTON","MA",2135,"SUFFOLK",6177893000,752,609,46
220046,"BERKSHIRE MEDICAL CENTER INC","725 NORTH STREET","PITTSFIELD","MA",1201,"BERKSHIRE",4134472000,365,659,40
220049,"MARLBOROUGH HOSPITAL","157 UNION STREET","MARLBOROUGH","MA",1752,"MIDDLESEX",5084815000,19090,596,42
220050,"BAYSTATE MARY LANE HOSPITAL","85 SOUTH STREET","WARE","MA",1082,"HAMPSHIRE",4139676211,19090,768,39
220052,"SIGNATURE HEALTHCARE BROCKTON HOSPITAL","680 CENTER STREET","BROCKTON","MA",2302,"PLYMOUTH",5089417000,3131,629,39
220058,"CLINTON HOSPITAL ASSOCIATION","201 HIGHLAND STREET","CLINTON","MA",1510,"WORCESTER",9783683000,19090,819,53
220060,"BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH","275 SANDWICH STREET","PLYMOUTH","MA",2360,"PLYMOUTH",5087462000,4991.5,599,43
220062,"ADCARE HOSPITAL OF WORCESTER INC","107 LINCOLN STREET","WORCESTER","MA",1605,"WORCESTER",5087999000,19090,NA,30
220063,"LOWELL GENERAL HOSPITAL","295 VARNUM AVENUE","LOWELL","MA",1854,"MIDDLESEX",9789376000,476,676,41
220065,"NOBLE HOSPITAL","115 WEST SILVER STREET","WESTFIELD","MA",1085,"HAMPDEN",4135682811,19090,729,54
220066,"MERCY MEDICAL CENTER","271 CAREW STREET","SPRINGFIELD","MA",1104,"HAMPDEN",4137489000,821,578,47
220067,"QUINCY MEDICAL CENTER","114 WHITWELL STREET","QUINCY","MA",2169,"NORFOLK",6177736100,19090,515,50
220070,"HALLMARK HEALTH SYSTEM","585 LEBANON STREET","MELROSE","MA",2176,"MIDDLESEX",7819793000,3242,692,52
220071,"MASSACHUSETTS GENERAL HOSPITAL","55 FRUIT STREET","BOSTON","MA",2114,"SUFFOLK",6177262000,673,733,45
220073,"MORTON HOSPITAL","88 WASHINGTON STREET","TAUNTON","MA",2780,"BRISTOL",5088287000,3527,504,44
220074,"SOUTHCOAST HOSPITAL GROUP, INC","363 HIGHLAND AVENUE","FALL RIVER","MA",2720,"BRISTOL",5086793131,636.5,644,47
220075,"MASSACHUSETTS EYE AND EAR INFIRMARY","243 CHARLES STREET","BOSTON","MA",2114,"SUFFOLK",6175237900,19090,589,42
220077,"BAYSTATE MEDICAL CENTER","759 CHESTNUT STREET","SPRINGFIELD","MA",1199,"HAMPDEN",4137940000,549,633,46
220080,"HOLY FAMILY HOSPITAL","70 EAST STREET","METHUEN","MA",1844,"ESSEX",9786870156,3157,597,51
220082,"SAINTS  MEDICAL CENTER INC","1 HOSPITAL DRIVE","LOWELL","MA",1852,"MIDDLESEX",9784581411,5161.5,651,43
220083,"BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM","148 CHESTNUT STREET","NEEDHAM","MA",2494,"NORFOLK",7814533000,19090,673,38
220084,"EMERSON HOSPITAL","OLD ROAD TO 9 ACRE CORNER","W CONCORD","MA",1742,"MIDDLESEX",9783691400,863.5,702,40
220086,"BETH ISRAEL DEACONESS MEDICAL CENTER","330 BROOKLINE AVENUE","BOSTON","MA",2215,"SUFFOLK",6176677000,276,672,47
220088,"NEW ENGLAND BAPTIST HOSPITAL","125 PARKER HILL AVENUE","BOSTON","MA",2120,"SUFFOLK",6177545800,3467.5,782,43
220090,"MILFORD REGIONAL MEDICAL CENTER","14 PROSPECT STREET","MILFORD","MA",1757,"WORCESTER",5084731190,895.5,729,45
220095,"HEYWOOD HOSPITAL","242 GREEN STREET","GARDNER","MA",1440,"WORCESTER",9786323420,19090,690,38
220098,"NASHOBA VALLEY MEDICAL CENTER","200 GROTON ROAD","AYER","MA",1432,"MIDDLESEX",9787849000,19090,638,48
220100,"SOUTH SHORE HOSPITAL","55 FOGG ROAD","SOUTH WEYMOUTH","MA",2190,"NORFOLK",7813408000,701.5,725,45
220101,"NEWTON-WELLESLEY HOSPITAL","2014 WASHINGTON STREET","NEWTON","MA",2462,"MIDDLESEX",6172436000,938,739,41
220105,"WINCHESTER HOSPITAL","41 HIGHLAND AVENUE","WINCHESTER","MA",1890,"MIDDLESEX",7817299000,904.5,717,44
220108,"BETH ISRAEL DEACONESS HOSPITAL-MILTON INC","199 REEDSDALE ROAD","MILTON","MA",2186,"NORFOLK",6176964600,19090,688,35
220110,"BRIGHAM AND WOMEN'S HOSPITAL","75 FRANCIS STREET","BOSTON","MA",2115,"SUFFOLK",6177325500,434.5,714,44
220111,"GOOD SAMARITAN MEDICAL CENTER","235 NORTH PEARL STREET","BROCKTON","MA",2301,"PLYMOUTH",5084273000,3228.5,524,44
220116,"TUFTS MEDICAL CENTER","800 WASHINGTON STREET","BOSTON","MA",2111,"SUFFOLK",6176365000,416,699,45
220119,"BRIGHAM AND WOMEN'S FAULKNER HOSPITAL","1153 CENTRE STREET","BOSTON","MA",2130,"SUFFOLK",6179837000,6345,741,44
220126,"NORWOOD HOSPITAL","800 WASHINGTON STREET","NORWOOD","MA",2062,"NORFOLK",5087721000,5885,559,41
220135,"FALMOUTH HOSPITAL","67 & 100 TER HEUN DRIVE","FALMOUTH","MA",2540,"BARNSTABLE",5085485300,4631,657,39
220162,"DANA-FARBER CANCER INSTITUTE","450 BROOKLINE AVENUE","BOSTON","MA",2115,"SUFFOLK",6176323000,19090,NA,NA
220163,"UMASS MEMORIAL MEDICAL CENTER INC","55 LAKE AVENUE NORTH","WORCESTER","MA",1655,"WORCESTER",5083341000,229,602,48
220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON","41 & 45 MALL ROAD","BURLINGTON","MA",1803,"MIDDLESEX",7817445100,400.5,694,44
220174,"MERRIMACK VALLEY HOSPITAL","140 LINCOLN AVENUE","HAVERHILL","MA",1830,"ESSEX",9783742000,6200.5,578,46
220175,"METROWEST MEDICAL CENTER","115 LINCOLN STREET","FRAMINGHAM","MA",1701,"MIDDLESEX",5083831000,3121,650,45
220176,"ST VINCENT HOSPITAL","123 SUMMER STREET","WORCESTER","MA",1608,"WORCESTER",5083635000,559,651,42
220177,"NANTUCKET COTTAGE HOSPITAL","57 PROSPECT STREET","NANTUCKET","MA",2554,"NANTUCKET",5082281200,19090,744,26
221300,"MARTHA'S VINEYARD HOSPITAL INC","ONE HOSPITAL ROAD PO BOX 1477","OAK BLUFFS","MA",2557,"DUKES",5086930410,19090,787,NA
221302,"FAIRVIEW HOSPITAL","29 LEWIS AVENUE","GREAT BARRINGTON","MA",1230,"BERKSHIRE",4135280790,19090,834,NA
221303,"ATHOL MEMORIAL HOSPITAL","2033 MAIN STREET","ATHOL","MA",1331,"WORCESTER",9782493511,19090,737,NA
223302,"BOSTON CHILDREN'S HOSPITAL","300 LONGWOOD AVENUE","BOSTON","MA",2115,"SUFFOLK",6177356000,19090,NA,NA
230002,"ST MARY MERCY HOSPITAL","36475 FIVE MILE ROAD","LIVONIA","MI",48154,"WAYNE",7346554800,348,623,43
230003,"SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL","8333 FELCH ST","ZEELAND","MI",49464,"OTTAWA",6167724644,19090,811,29
230004,"MERCY HEALTH PARTNERS, MERCY CAMPUS","1500 E SHERMAN BOULEVARD","MUSKEGON","MI",49444,"MUSKEGON",2316723901,450,635,36
230005,"EMMA L BIXBY MEDICAL CENTER","818 RIVERSIDE AVENUE","ADRIAN","MI",49221,"LENAWEE",5172650900,3522.5,679,33
230013,"DOCTORS' HOSPITAL OF MICHIGAN","461 W HURON ST","PONTIAC","MI",48341,"OAKLAND",2488577200,19090,483,46
230015,"THREE RIVERS HEALTH","701 S HEALTH PARKWAY","THREE RIVERS","MI",49093,"SAINT JOSEPH",2692739602,19090,648,35
230017,"BRONSON METHODIST HOSPITAL","601 JOHN STREET 42","KALAMAZOO","MI",49007,"KALAMAZOO",2693416000,159,747,36
230019,"PROVIDENCE HOSPITAL AND MEDICAL CENTERS","16001 W NINE MILE RD","SOUTHFIELD","MI",48075,"OAKLAND",2488493011,611,617,38
230020,"OAKWOOD HOSPITAL - DEARBORN","18101 OAKWOOD BLVD","DEARBORN","MI",48124,"WAYNE",3135937125,927,650,45
230021,"LAKELAND HOSPITAL, ST JOSEPH","1234 NAPIER AVENUE","ST JOSEPH","MI",49085,"BERRIEN",2699838300,1028.5,709,36
230022,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY","274 E CHICAGO ST","COLDWATER","MI",49036,"BRANCH",5172795400,19090,688,32
230024,"SINAI-GRACE HOSPITAL","6071 W OUTER DRIVE","DETROIT","MI",48235,"WAYNE",3139663300,893,478,45
230029,"ST JOSEPH MERCY OAKLAND","44405 WOODWARD AVE","PONTIAC","MI",48341,"OAKLAND",2488583000,585,598,42
230030,"MIDMICHIGAN MEDICAL CENTER-GRATIOT","300 E WARWICK DR","ALMA","MI",48801,"GRATIOT",9894631101,19090,706,40
230031,"ST JOSEPH MERCY PORT HURON","2601 ELECTRIC AVENUE","PORT HURON","MI",48060,"SAINT CLAIR",8109851510,19090,621,36
230035,"SPECTRUM HEALTH UNITED MEMORIAL - UNITED CAMPUS","615 S BOWER STREET","GREENVILLE","MI",48838,"MONTCALM",6167544691,19090,765,30
230036,"ALPENA REGIONAL MEDICAL CENTER","1501 W CHISHOLM ST","ALPENA","MI",49707,"ALPENA",9893567390,3506,621,43
230037,"HILLSDALE COMMUNITY HEALTH CENTER","168 S HOWELL STREET","HILLSDALE","MI",49242,"HILLSDALE",5174374451,19090,654,37
230038,"SPECTRUM HEALTH - BUTTERWORTH CAMPUS","100 MICHIGAN ST NE","GRAND RAPIDS","MI",49503,"KENT",6163911774,597.5,714,39
230040,"PENNOCK HOSPITAL","1009 W GREEN ST","HASTINGS","MI",49058,"BARRY",2699453451,19090,716,29
230041,"MCLAREN BAY REGION","1900 COLUMBUS AVE","BAY CITY","MI",48708,"BAY",9898943000,1211,575,43
230046,"UNIVERSITY OF MICHIGAN HEALTH SYSTEM","1500 E MEDICAL CENTER DRIVE, SPC 5474","ANN ARBOR","MI",48109,"WASHTENAW",7347641505,476.5,687,40
230047,"HENRY FORD MACOMB HOSPITAL","15855 NINETEEN MILE RD","CLINTON TOWNSHIP","MI",48038,"MACOMB",5862632300,483,584,43
230053,"HENRY FORD HOSPITAL","2799 W GRAND BLVD","DETROIT","MI",48202,"WAYNE",3139162600,239.5,628,40
230054,"MARQUETTE GENERAL HOSPITAL","420 W MAGNETIC","MARQUETTE","MI",49855,"MARQUETTE",9062289440,732,603,40
230055,"DICKINSON COUNTY MEMORIAL HOSPITAL","1721 S STEPHENSON AVE","IRON MOUNTAIN","MI",49801,"DICKINSON",9067741313,19090,673,36
230058,"MERCY HOSPITAL - GRAYLING","1100 E MICHIGAN AVE","GRAYLING","MI",49738,"CRAWFORD",9893485461,19090,746,30
230059,"SAINT MARY'S HEALTH CARE","200 JEFFERSON AVENUE SE","GRAND RAPIDS","MI",49503,"KENT",6166855000,867,709,35
230066,"MERCY HEALTH HACKLEY CAMPUS","1700 CLINTON STREET","MUSKEGON","MI",49442,"MUSKEGON",2317263511,19090,584,43
230069,"SAINT JOSEPH MERCY LIVINGSTON HOSPITAL","620 BYRON RD","HOWELL","MI",48843,"LIVINGSTON",5175456000,19090,682,33
230070,"COVENANT MEDICAL CENTER, INC","1447 N HARRISON","SAGINAW","MI",48602,"SAGINAW",9895834000,145,675,39
230071,"STRAITH HOSPITAL FOR SPECIAL SURGERY","23901 LAHSER","SOUTHFIELD","MI",48033,"OAKLAND",2483573360,19090,NA,50
230072,"HOLLAND COMMUNITY HOSPITAL","602 MICHIGAN AVE","HOLLAND","MI",49423,"OTTAWA",6163925141,19090,727,32
230075,"BRONSON BATTLE CREEK HOSPITAL","300 NORTH AVENUE","BATTLE CREEK","MI",49017,"CALHOUN",2699668000,3494.5,589,39
230077,"ST MARY'S OF MICHIGAN MEDICAL CENTER","800 S WASHINGTON AVENUE","SAGINAW","MI",48601,"SAGINAW",9897768000,154,578,42
230078,"LAKELAND COMMUNITY HOSPITAL, WATERVLIET","400 MEDICAL PARK DR","WATERVLIET","MI",49098,"BERRIEN",2694633111,19090,770,30
230080,"MCLAREN CENTRAL MICHIGAN","1221 SOUTH DRIVE","MOUNT PLEASANT","MI",48858,"ISABELLA",9897726700,19090,660,37
230081,"MERCY HOSPITAL - CADILLAC","400 HOBART ST","CADILLAC","MI",49601,"WEXFORD",2318767200,19090,742,32
230085,"SOUTH HAVEN COMMUNITY HOSPITAL","955 S BAILEY AVE","SOUTH HAVEN","MI",49090,"VAN BUREN",2696375271,19090,706,33
230089,"BEAUMONT HOSPITAL, GROSSE POINTE","468 CADIEUX RD","GROSSE POINTE","MI",48230,"WAYNE",3133431000,4778.5,710,40
230092,"ALLEGIANCE HEALTH","205 N EAST AVE","JACKSON","MI",49201,"JACKSON",5177884800,353.5,626,37
230093,"SPECTRUM HEALTH BIG RAPIDS HOSPITAL","605 OAK STREET","BIG RAPIDS","MI",49307,"MECOSTA",2317968691,19090,725,33
230095,"WEST BRANCH REGIONAL MEDICAL CENTER","2463 SOUTH M-30","WEST BRANCH","MI",48661,"OGEMAW",9893456366,19090,635,34
230096,"STURGIS HOSPITAL","916 MYRTLE AVE","STURGIS","MI",49091,"SAINT JOSEPH",2696517824,19090,716,31
230097,"MUNSON MEDICAL CENTER","1105 SIXTH STREET","TRAVERSE CITY","MI",49684,"GRAND TRAVERSE",2319355000,978.5,761,32
230099,"MERCY MEMORIAL HOSPITAL SYSTEM","718 N MACOMB ST","MONROE","MI",48162,"MONROE",7342408400,844.5,584,45
230100,"TAWAS ST JOSEPH HOSPITAL","200 HEMLOCK","TAWAS CITY","MI",48764,"IOSCO",9893629301,19090,699,28
230104,"HARPER UNIVERSITY HOSPITAL","3990 JOHN R STREET","DETROIT","MI",48201,"WAYNE",3137456211,1031,632,42
230105,"MCLAREN - NORTHERN MICHIGAN","416 CONNABLE AVE","PETOSKEY","MI",49770,"EMMET",2314874000,738,691,38
230106,"SPECTRUM HEALTH GERBER MEMORIAL","212 S SULLIVAN ST","FREMONT","MI",49412,"NEWAYGO",2319243300,19090,729,31
230108,"PORTAGE HEALTH","500 CAMPUS DRIVE","HANCOCK","MI",49930,"HOUGHTON",9064831000,19090,768,34
230110,"MEMORIAL MEDICAL CENTER OF WEST MICHIGAN","1 N ATKINSON DRIVE","LUDINGTON","MI",49431,"MASON",2318432591,19090,679,29
230117,"BORGESS MEDICAL CENTER","1521 GULL ROAD","KALAMAZOO","MI",49048,"KALAMAZOO",2692267000,611.5,671,37
230118,"HURON MEDICAL CENTER","1100 SOUTH VAN DYKE ROAD","BAD AXE","MI",48413,"HURON",9892699521,19090,720,29
230121,"MEMORIAL HEALTHCARE","826 WEST KING STREET","OWOSSO","MI",48867,"SHIAWASSEE",9897235211,19090,740,35
230130,"BEAUMONT HOSPITAL, ROYAL OAK","3601 W THIRTEEN MILE RD","ROYAL OAK","MI",48073,"OAKLAND",2488985000,418.5,647,42
230132,"HURLEY MEDICAL CENTER","ONE HURLEY PLAZA","FLINT","MI",48503,"GENESEE",8102579000,862.5,582,40
230133,"OTSEGO MEMORIAL HOSPITAL","825 N CENTER AVE","GAYLORD","MI",49735,"OTSEGO",9897312100,19090,704,30
230141,"MCLAREN FLINT","401 S BALLENGER HIGHWAY","FLINT","MI",48532,"GENESEE",8103422000,632,581,38
230142,"OAKWOOD HOSPITAL - WAYNE","33155 ANNAPOLIS AVE","WAYNE","MI",48184,"WAYNE",7344674175,553.5,646,47
230146,"HENRY FORD WYANDOTTE HOSPITAL","2333 BIDDLE AVE","WYANDOTTE","MI",48192,"WAYNE",7342466000,713,561,40
230151,"BOTSFORD HOSPITAL","28050 GRAND RIVER AVENUE","FARMINGTON HILLS","MI",48336,"OAKLAND",2484718000,738.5,606,47
230156,"ST JOSEPH MERCY HOSPITAL","5301 E HURON RIVER DR","ANN ARBOR","MI",48106,"WASHTENAW",7347123791,133,696,39
230165,"ST JOHN HOSPITAL AND MEDICAL CENTER","22101 MOROSS RD","DETROIT","MI",48236,"WAYNE",3133434000,241.5,569,41
230167,"MCLAREN - GREATER LANSING","401 W GREENLAWN AVE","LANSING","MI",48910,"INGHAM",5179756000,3291,611,35
230174,"NORTH OTTAWA COMMUNITY HEALTH CENTER","1309 SHELDON RD","GRAND HAVEN","MI",49417,"OTTAWA",6168423600,19090,736,41
230176,"OAKWOOD HOSPITAL - SOUTHSHORE","5450 FORT STREET","TRENTON","MI",48183,"WAYNE",7346713800,3704,706,42
230180,"MIDMICHIGAN MEDICAL CENTER-CLARE","703 N MCEWAN ST","CLARE","MI",48617,"CLARE",9898025000,19090,679,28
230193,"MCLAREN LAPEER REGION","1375 N MAIN ST","LAPEER","MI",48446,"LAPEER",8106675500,843,579,34
230195,"ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER","11800 EAST TWELVE MILE ROAD","WARREN","MI",48093,"MACOMB",5865735000,351.5,509,45
230197,"GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK","ONE GENESYS PARKWAY","GRAND BLANC","MI",48439,"GENESEE",8106065000,334,606,36
230207,"MCLAREN OAKLAND","50 NORTH PERRY","PONTIAC","MI",48342,"OAKLAND",2483385000,623.5,601,43
230208,"CARSON CITY HOSPITAL","406 EAST ELM ST","CARSON CITY","MI",48811,"MONTCALM",9895843131,19090,781,38
230216,"PORT HURON HOSPITAL","1221 PINE GROVE AVE","PORT HURON","MI",48060,"SAINT CLAIR",8109875000,4928.5,647,35
230217,"OAKLAWN HOSPITAL","200 N MADISON","MARSHALL","MI",49068,"CALHOUN",2697814271,19090,761,35
230222,"MIDMICHIGAN MEDICAL CENTER-MIDLAND","4000 WELLNESS DRIVE","MIDLAND","MI",48670,"MIDLAND",9898393000,369,744,32
230227,"MCLAREN MACOMB","1000 HARRINGTON BLVD","MOUNT CLEMENS","MI",48043,"MACOMB",5864938000,400,538,38
230230,"EDWARD W SPARROW HOSPITAL","1215 E MICHIGAN AVENUE","LANSING","MI",48912,"INGHAM",5173641000,301.5,659,38
230236,"METRO HEALTH HOSPITAL","5900 BYRON CENTER AVENUE, SW","WYOMING","MI",49519,"KENT",6162527200,967.5,768,35
230239,"CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL","500 OSBORN BLVD","SAULT SAINTE MARIE","MI",49783,"CHIPPEWA",9066354460,19090,687,31
230241,"ST JOHN RIVER DISTRICT HOSPITAL","4100 RIVER RD","EAST CHINA","MI",48054,"SAINT CLAIR",8103297111,19090,698,40
230244,"GARDEN CITY HOSPITAL","6245 INKSTER RD","GARDEN CITY","MI",48135,"WAYNE",7344213300,4739.5,631,51
230254,"CRITTENTON HOSPITAL MEDICAL CENTER","1101 W UNIVERSITY DRIVE","ROCHESTER","MI",48307,"OAKLAND",2486525000,913,626,44
230259,"ST JOSEPH MERCY CHELSEA","775 S MAIN ST","CHELSEA","MI",48118,"WASHTENAW",7344753911,19090,822,35
230264,"SOUTHEAST MICHIGAN SURGICAL HOSPITAL","21230 DEQUINDRE ROAD","WARREN","MI",48091,"MACOMB",5864271000,19090,846,77
230269,"BEAUMONT HOSPITAL, TROY","44201 DEQUINDRE ROAD","TROY","MI",48085,"OAKLAND",2489648800,322,648,43
230270,"OAKWOOD HOSPITAL - TAYLOR","10000 TELEGRAPH ROAD","TAYLOR","MI",48180,"WAYNE",3132955253,4831.5,723,51
230273,"DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER","4201 ST ANTOINE ST - 3M","DETROIT","MI",48201,"WAYNE",3137453104,558.5,547,44
230275,"HEALTHSOURCE SAGINAW","3340 HOSPITAL ROAD","SAGINAW","MI",48608,"SAGINAW",9897907888,19090,NA,30
230277,"HURON VALLEY-SINAI HOSPITAL","ONE WILLIAM CARLS DRIVE","COMMERCE TOWNSHIP","MI",48382,"OAKLAND",2489373370,526,686,38
230279,"BRIGHTON HOSPITAL","12851 GRAND RIVER RD","BRIGHTON","MI",48116,"LIVINGSTON",8102271211,19090,NA,5
230297,"KARMANOS CANCER CENTER","4100 JOHN R","DETROIT","MI",48201,"WAYNE",8005766266,3471.5,703,36
230301,"OAKLAND REGIONAL HOSPITAL","22401 FOSTER WINTER DRIVE","SOUTHFIELD","MI",48075,"OAKLAND",2484235100,19090,594,47
230302,"HENRY FORD WEST BLOOMFIELD HOSPITAL","6777 WEST MAPLE ROAD","W BLOOMFIELD","MI",48322,"OAKLAND",2483251000,296.5,701,41
230303,"WEST SHORE MEDICAL CENTER","1465 E PARKDALE AVE","MANISTEE","MI",49660,"MANISTEE",2313981000,19090,NA,NA
231300,"PAUL OLIVER MEMORIAL HOSPITAL","224 PARK AVENUE","FRANKFORT","MI",49635,"BENZIE",2313522200,19090,NA,NA
231301,"KALKASKA MEMORIAL HEALTH CENTER","419 S CORAL","KALKASKA","MI",49646,"KALKASKA",2312587500,19090,NA,NA
231303,"SCHOOLCRAFT MEMORIAL HOSPITAL","7870W US HIGHWAY 2","MANISTIQUE","MI",49854,"SCHOOLCRAFT",9063413200,19090,832,NA
231304,"HELEN NEWBERRY JOY HOSPITAL","502 W HARRIE ST","NEWBERRY","MI",49868,"LUCE",9062939200,19090,724,NA
231305,"SAINT MARY'S STANDISH COMMUNITY HOSPITAL","805 W CEDAR ST","STANDISH","MI",48658,"ARENAC",5178464521,19090,712,NA
231306,"MACKINAC STRAITS HOSPITAL AND HEALTH CENTER","1140 N STATE STREET","SAINT IGNACE","MI",49781,"MACKINAC",9066438585,19090,815,NA
231307,"BARAGA COUNTY MEMORIAL HOSPITAL","18341 US HIGHWAY 41","L' ANSE","MI",49946,"BARAGA",9065243300,19090,716,NA
231308,"MUNISING MEMORIAL HOSPITAL","1500 SAND POINT RD","MUNISING","MI",49862,"ALGER",9063874110,19090,867,NA
231309,"ASPIRUS ONTONAGON HOSPITAL, INC","601 S SEVENTH ST","ONTONAGON","MI",49953,"ONTONAGON",9068848000,19090,796,NA
231310,"SCHEURER HOSPITAL","170 N CASEVILLE RD","PIGEON","MI",48755,"HURON",9894533223,19090,781,NA
231311,"DECKERVILLE COMMUNITY HOSPITAL","3559 PINE ST","DECKERVILLE","MI",48427,"SANILAC",8103762835,19090,NA,NA
231312,"SHERIDAN COMMUNITY HOSPITAL","301 N MAIN ST","SHERIDAN","MI",48884,"MONTCALM",9892913261,19090,859,NA
231313,"HARBOR BEACH COMMUNITY HOSPITAL","210 S FIRST ST","HARBOR BEACH","MI",48441,"HURON",9894793201,19090,761,NA
231314,"MCKENZIE HEALTH SYSTEM","120 N DELAWARE STREET","SANDUSKY","MI",48471,"SANILAC",8106483770,19090,752,NA
231315,"BORGESS-LEE MEMORIAL HOSPITAL","420 W HIGH STREET","DOWAGIAC","MI",49047,"CASS",2697828681,19090,703,NA
231316,"HILLS & DALES GENERAL HOSPITAL","4675 HILL STREET","CASS CITY","MI",48726,"TUSCOLA",9898722121,19090,746,NA
231317,"SPECTRUM HEALTH KELSEY HOSPITAL","418 WASHINGTON","LAKEVIEW","MI",48850,"MONTCALM",9893527211,19090,884,NA
231318,"NORTHSTAR HEALTH SYSTEM","1400 W ICE LAKE ROAD","IRON RIVER","MI",49935,"IRON",9062656121,19090,NA,NA
231319,"ASPIRUS KEWEENAW HOSPITAL","205 OSCEOLA","LAURIUM","MI",49913,"HOUGHTON",9063376500,19090,717,NA
231320,"MERCY HEALTH LAKESHORE CAMPUS","72 SOUTH STATE STREET","SHELBY","MI",49455,"OCEANA",2318612156,19090,NA,NA
231321,"BELL HOSPITAL","901 LAKESHORE DRIVE","ISHPEMING","MI",49849,"MARQUETTE",9064864431,19090,NA,NA
231322,"CHARLEVOIX AREA HOSPITAL","14700 LAKESHORE DRIVE","CHARLEVOIX","MI",49720,"CHARLEVOIX",2315474024,19090,792,NA
231323,"SPECTRUM HEALTH REED CITY HOSPITAL","PO BOX 75, 300 N PATTERSON","REED CITY","MI",49677,"OSCEOLA",2318323271,19090,718,NA
231324,"EATON RAPIDS MEDICAL CENTER","1500 S MAIN STREET","EATON RAPIDS","MI",48827,"EATON",5176632671,19090,878,NA
231325,"MIDMICHIGAN MEDICAL CENTER-GLADWIN","515 QUARTER STREET","GLADWIN","MI",48624,"GLADWIN",9894269286,19090,644,NA
231326,"SPARROW CLINTON HOSPITAL","805 S OAKLAND","SAINT JOHNS","MI",48879,"CLINTON",9892246881,19090,803,NA
231327,"HAYES GREEN BEACH MEMORIAL HOSPITAL","321 E HARRIS STREET","CHARLOTTE","MI",48813,"EATON",5175431050,19090,733,NA
231328,"ALLEGAN GENERAL HOSPITAL","555 LINN STREET","ALLEGAN","MI",49010,"ALLEGAN",2696864101,19090,770,NA
231329,"CARO COMMUNITY HOSPITAL","401 N HOOPER STREET","CARO","MI",48723,"TUSCOLA",9896733141,19090,783,NA
231330,"MARLETTE REGIONAL HOSPITAL","2770 MAIN STREET","MARLETTE","MI",48453,"SANILAC",9896354000,19090,775,NA
231331,"SPARROW IONIA HOSPITAL","520 E WASHINGTON STREET","IONIA","MI",48846,"IONIA",6165274200,19090,718,NA
231332,"BRONSON LAKEVIEW HOSPITAL","408 HAZEN STREET","PAW PAW","MI",49079,"VAN BUREN",2696571400,19090,788,NA
231333,"ASPIRUS GRAND VIEW HOSPITAL","N10561 GRAND VIEW LANE","IRONWOOD","MI",49938,"GOGEBIC",9069322525,19090,674,NA
